20:52:35,server_9,159.0,82.95
20:52:35,server_8,896.98,1137.63
20:52:35,server_7,115.57,120.46
20:52:35,server_6,65.89,87.34
20:52:35,server_5,136.82,142.35
20:52:35,server_4,1609.33,1723.14
20:52:35,server_2,1081.37,1369.22
20:52:35,server_1,258.78,346.07
20:52:35,server_10,577.28,863.39
20:52:40,server_12,909.32,599.77
20:52:40,server_13,16.47,22.71
20:52:40,server_14,2429.62,2420.94
20:52:40,server_15,31.12,17.45
20:52:40,server_19,894.21,1306.99
20:52:40,server_17,109.31,100.87
20:52:40,server_18,374.12,556.01
20:52:40,server_11,426.32,564.93
20:52:40,server_16,96.85,103.66
20:52:40,server_20,940.08,535.53
20:52:40,server_10,24.94,35.13
20:52:40,server_8,977.56,1247.03
20:52:40,server_1,400.07,221.64
20:52:40,server_2,867.72,675.93
20:52:40,server_3,612.9,749.83
20:52:40,server_9,739.75,545.2
20:52:40,server_5,447.87,535.79
20:52:40,server_6,928.01,1231.08
20:52:40,server_7,301.18,414.76
20:52:40,server_4,1039.14,1379.95
20:52:45,server_13,413.76,575.09
20:52:45,server_20,68.9,46.87
20:52:45,server_19,192.26,211.54
20:52:45,server_18,84.02,89.85
20:52:45,server_17,931.88,499.53
20:52:45,server_16,926.86,1088.31
20:52:45,server_15,50.95,68.43
20:52:45,server_14,11823.23,10673.29
20:52:45,server_12,180.21,254.02
20:52:45,server_11,890.64,937.29
20:52:45,server_1,185.64,268.75
20:52:45,server_9,906.18,822.96
20:52:45,server_8,912.26,1193.11
20:52:45,server_7,10.58,5.58
20:52:45,server_6,523.7,756.88
20:52:45,server_5,196.25,250.52
20:52:45,server_4,27.88,34.78
20:52:45,server_3,267.11,250.92
20:52:45,server_2,843.48,601.15
20:52:45,server_10,306.01,320.0
20:52:50,server_13,240.29,149.46
20:52:50,server_14,1018.0,649.38
20:52:50,server_15,303.31,224.18
20:52:50,server_16,193.06,143.79
20:52:50,server_12,917.42,1266.36
20:52:50,server_18,551.17,398.72
20:52:50,server_19,16720.07,17187.0
20:52:50,server_20,726.93,716.18
20:52:50,server_17,56.82,42.78
20:52:50,server_11,474.03,619.9
20:52:50,server_1,663.56,752.4
20:52:50,server_9,170.57,176.5
20:52:50,server_8,15616.26,16545.86
20:52:50,server_7,156.52,131.18
20:52:50,server_6,264.4,243.38
20:52:50,server_5,8399.38,8712.54
20:52:50,server_4,193.35,227.75
20:52:50,server_3,240.4,327.63
20:52:50,server_2,701.38,876.64
20:52:50,server_10,672.59,836.74
20:52:55,server_13,12.69,6.92
20:52:55,server_14,1975.92,1607.61
20:52:55,server_15,480.27,350.59
20:52:55,server_16,186.19,270.15
20:52:55,server_20,970.17,1119.15
20:52:55,server_18,513.44,270.63
20:52:55,server_19,3234.65,2722.53
20:52:55,server_12,14475.5,16733.78
20:52:55,server_17,370.84,549.34
20:52:55,server_11,258.35,354.0
20:52:55,server_5,10146.48,9081.25
20:52:55,server_9,593.04,793.4
20:52:55,server_2,447.31,575.62
20:52:55,server_3,489.13,408.89
20:52:55,server_4,3889.45,4409.58
20:52:55,server_1,713.81,769.02
20:52:55,server_6,2464.97,2838.38
20:52:55,server_7,889.11,1214.95
20:52:55,server_8,171.37,156.9
20:52:55,server_10,447.22,598.76
20:53:00,server_12,945.97,708.67
20:53:00,server_19,438.67,550.85
20:53:00,server_18,565.21,744.68
20:53:00,server_17,2007.1,2237.25
20:53:00,server_16,912.58,799.64
20:53:00,server_15,1154.56,1085.54
20:53:00,server_14,1219.0,1462.27
20:53:00,server_13,608.58,906.86
20:53:00,server_11,133.38,120.25
20:53:00,server_20,78.47,64.0
20:53:00,server_9,285.66,239.76
20:53:00,server_1,429.55,426.23
20:53:00,server_2,133.05,158.49
20:53:00,server_3,767.17,982.14
20:53:00,server_4,184.03,140.16
20:53:00,server_10,332.15,230.07
20:53:00,server_6,1311.03,1211.68
20:53:00,server_7,923.18,1234.85
20:53:00,server_8,102.0,91.7
20:53:00,server_5,2487.39,2166.4
20:53:05,server_11,590.89,842.05
20:53:05,server_19,444.02,503.6
20:53:05,server_18,818.02,651.71
20:53:05,server_17,264.5,392.22
20:53:05,server_16,1763.37,1515.12
20:53:05,server_15,157.1,109.46
20:53:05,server_14,424.31,444.42
20:53:05,server_13,96.63,81.8
20:53:05,server_12,6119.14,6420.97
20:53:05,server_20,165.72,157.56
20:53:05,server_10,307.41,219.94
20:53:05,server_8,489.12,305.88
20:53:05,server_7,2079.97,2319.62
20:53:05,server_6,70.63,93.46
20:53:05,server_5,990.81,788.23
20:53:05,server_4,3886.2,4246.57
20:53:05,server_3,266.61,162.8
20:53:05,server_2,9.02,11.8
20:53:05,server_1,17452.89,16663.8
20:53:05,server_9,3645.24,4056.59
20:53:10,server_14,490.99,626.13
20:53:10,server_15,6.62,7.95
20:53:10,server_16,147.74,125.91
20:53:10,server_13,923.96,876.67
20:53:10,server_18,634.8,793.57
20:53:10,server_19,236.74,133.77
20:53:10,server_20,900.94,1125.68
20:53:10,server_17,989.87,1246.34
20:53:10,server_12,6330.57,5568.89
20:53:10,server_11,445.6,364.23
20:53:10,server_1,644.94,700.22
20:53:10,server_9,499.39,440.18
20:53:10,server_8,7259.49,6240.12
20:53:10,server_7,471.56,347.79
20:53:10,server_6,327.6,404.93
20:53:10,server_5,542.02,606.94
20:53:10,server_4,2215.0,2236.88
20:53:10,server_3,15219.7,13030.23
20:53:10,server_2,1005.8,1341.71
20:53:10,server_10,323.53,162.16
20:53:15,server_13,3235.19,3550.04
20:53:15,server_14,404.31,584.93
20:53:15,server_15,25.46,23.8
20:53:15,server_20,956.84,870.09
20:53:15,server_18,420.52,596.41
20:53:15,server_19,829.24,800.39
20:53:15,server_12,899.24,1099.05
20:53:15,server_16,569.91,459.51
20:53:15,server_11,660.46,433.06
20:53:15,server_17,779.08,1112.47
20:53:15,server_9,335.72,353.93
20:53:15,server_10,590.09,557.26
20:53:15,server_2,1047.13,700.79
20:53:15,server_3,9.58,14.08
20:53:15,server_4,550.3,725.01
20:53:15,server_1,941.14,1118.18
20:53:15,server_6,3199.04,2852.73
20:53:15,server_7,200.23,291.44
20:53:15,server_8,831.11,1150.29
20:53:15,server_5,4680.45,4076.14
20:53:20,server_20,7.95,7.87
20:53:20,server_12,605.76,371.49
20:53:20,server_19,604.71,560.98
20:53:20,server_18,730.29,1054.5
20:53:20,server_17,683.92,458.78
20:53:20,server_16,158.23,220.27
20:53:20,server_15,66.35,89.81
20:53:20,server_14,19113.81,19283.53
20:53:20,server_13,935.17,982.43
20:53:20,server_11,315.5,326.12
20:53:20,server_7,272.99,408.43
20:53:20,server_9,18408.1,17017.82
20:53:20,server_8,223.41,208.63
20:53:20,server_6,124.19,132.75
20:53:20,server_5,359.42,222.08
20:53:20,server_4,2401.63,2573.37
20:53:20,server_3,304.0,227.94
20:53:20,server_2,540.85,428.41
20:53:20,server_1,237.91,346.82
20:53:20,server_10,539.5,726.17
20:53:25,server_15,199.37,234.24
20:53:25,server_13,331.05,448.65
20:53:25,server_14,159.73,121.67
20:53:25,server_16,307.97,424.52
20:53:25,server_12,251.77,180.57
20:53:25,server_18,399.04,487.3
20:53:25,server_19,15.81,13.56
20:53:25,server_20,317.47,358.25
20:53:25,server_17,983.05,1418.26
20:53:25,server_11,979.64,1401.84
20:53:25,server_1,648.97,826.99
20:53:25,server_9,791.0,933.82
20:53:25,server_2,67.48,55.14
20:53:25,server_3,169.7,148.22
20:53:25,server_4,230.74,289.96
20:53:25,server_10,16578.15,16101.93
20:53:25,server_6,155.07,202.18
20:53:25,server_7,558.5,738.37
20:53:25,server_8,329.12,267.46
20:53:25,server_5,969.72,494.0
20:53:30,server_13,723.67,714.3
20:53:30,server_20,56.18,30.81
20:53:30,server_19,2052.5,2215.07
20:53:30,server_18,496.99,625.82
20:53:30,server_17,0.0,0.0
20:53:30,server_16,808.55,543.25
20:53:30,server_15,672.44,728.42
20:53:30,server_14,99.33,91.68
20:53:30,server_12,459.48,555.5
20:53:30,server_11,9051.5,7499.66
20:53:30,server_1,581.47,455.74
20:53:30,server_9,395.26,516.52
20:53:30,server_8,9955.94,9559.03
20:53:30,server_7,294.75,187.75
20:53:30,server_6,601.71,309.96
20:53:30,server_5,219.14,142.96
20:53:30,server_4,2664.93,3130.19
20:53:30,server_3,152.73,111.35
20:53:30,server_2,34.12,41.05
20:53:30,server_10,2811.28,2848.56
20:53:35,server_13,191.47,254.08
20:53:35,server_14,218.28,281.5
20:53:35,server_15,1816.71,1578.02
20:53:35,server_16,722.0,588.05
20:53:35,server_12,421.39,579.95
20:53:35,server_18,6558.93,5478.01
20:53:35,server_19,624.75,594.51
20:53:35,server_20,4993.67,5723.69
20:53:35,server_17,98.54,132.42
20:53:35,server_11,19001.79,17740.68
20:53:35,server_1,952.05,1217.36
20:53:35,server_9,3655.17,3243.66
20:53:35,server_8,872.27,1166.71
20:53:35,server_7,525.5,746.66
20:53:35,server_6,141.96,116.77
20:53:35,server_5,947.52,1291.19
20:53:35,server_4,63.08,71.36
20:53:35,server_3,387.44,331.22
20:53:35,server_2,506.7,505.86
20:53:35,server_10,4831.06,5444.67
20:53:40,server_13,2940.08,2714.73
20:53:40,server_14,61.52,48.33
20:53:40,server_15,155.79,185.66
20:53:40,server_16,473.19,615.39
20:53:40,server_20,480.8,264.39
20:53:40,server_18,465.03,413.15
20:53:40,server_19,2133.47,2127.1
20:53:40,server_12,12608.04,14837.5
20:53:40,server_17,751.16,588.38
20:53:40,server_11,87.14,85.45
20:53:40,server_1,1468.23,1723.96
20:53:40,server_9,51.84,55.13
20:53:40,server_2,855.7,1274.29
20:53:40,server_3,523.83,607.44
20:53:40,server_4,293.57,265.64
20:53:40,server_10,570.89,327.75
20:53:40,server_6,13776.14,14828.43
20:53:40,server_7,207.29,203.22
20:53:40,server_8,89.54,77.13
20:53:40,server_5,805.13,541.48
20:53:45,server_12,1000.55,996.72
20:53:45,server_19,896.1,767.26
20:53:45,server_18,439.8,409.86
20:53:45,server_17,2033.37,2111.17
20:53:45,server_16,888.98,966.08
20:53:45,server_15,260.64,249.68
20:53:45,server_14,945.68,1293.1
20:53:45,server_13,941.16,684.01
20:53:45,server_20,1001.11,517.66
20:53:45,server_11,832.61,1010.76
20:53:45,server_9,151.65,92.0
20:53:45,server_8,804.21,784.75
20:53:45,server_7,329.56,493.01
20:53:45,server_6,169.59,240.77
20:53:45,server_5,105.54,100.9
20:53:45,server_4,489.5,324.46
20:53:45,server_3,2581.99,3038.25
20:53:45,server_2,966.7,683.01
20:53:45,server_1,1843.7,1510.82
20:53:45,server_10,9444.38,9082.98
20:53:50,server_13,338.13,207.17
20:53:50,server_14,4432.97,3546.66
20:53:50,server_15,3822.57,4412.59
20:53:50,server_16,78.51,67.46
20:53:50,server_12,989.62,1045.36
20:53:50,server_18,290.36,342.77
20:53:50,server_19,93.04,79.93
20:53:50,server_20,45.32,48.89
20:53:50,server_17,120.48,105.57
20:53:50,server_11,208.31,238.27
20:53:50,server_5,647.59,348.04
20:53:50,server_9,895.57,1286.55
20:53:50,server_1,884.62,777.1
20:53:50,server_2,0.0,0.0
20:53:50,server_3,617.86,392.77
20:53:50,server_4,884.79,443.18
20:53:50,server_10,956.33,851.21
20:53:50,server_6,7966.47,9072.76
20:53:50,server_7,436.9,653.12
20:53:50,server_8,872.32,912.9
20:53:55,server_20,536.24,531.02
20:53:55,server_19,925.5,813.76
20:53:55,server_18,929.79,706.95
20:53:55,server_17,17649.95,20888.78
20:53:55,server_16,4270.41,5087.65
20:53:55,server_15,447.48,548.99
20:53:55,server_13,587.94,854.0
20:53:55,server_12,739.61,599.45
20:53:55,server_11,247.89,209.98
20:53:55,server_14,676.23,739.93
20:53:55,server_9,310.52,315.4
20:53:55,server_10,143.26,197.06
20:53:55,server_2,870.32,1018.55
20:53:55,server_3,14129.03,12687.83
20:53:55,server_4,4876.1,4727.48
20:53:55,server_1,154.96,151.08
20:53:55,server_6,276.29,399.03
20:53:55,server_7,434.21,535.79
20:53:55,server_8,3580.21,3431.62
20:53:55,server_5,555.45,728.29
20:54:00,server_12,963.5,610.35
20:54:00,server_20,18028.6,16367.89
20:54:00,server_19,29.75,17.22
20:54:00,server_18,3073.06,3272.4
20:54:00,server_17,273.24,365.39
20:54:00,server_16,867.96,889.49
20:54:00,server_15,312.98,193.62
20:54:00,server_14,911.85,536.62
20:54:00,server_13,262.93,296.07
20:54:00,server_11,963.36,1367.48
20:54:00,server_3,2152.13,2054.87
20:54:00,server_9,402.48,536.8
20:54:00,server_10,12563.06,14716.99
20:54:00,server_2,424.49,582.85
20:54:00,server_4,621.48,917.92
20:54:00,server_1,445.58,448.58
20:54:00,server_6,154.38,228.53
20:54:00,server_7,12037.24,10928.66
20:54:00,server_8,900.62,1145.7
20:54:00,server_5,1035.69,715.04
20:54:05,server_12,596.45,852.17
20:54:05,server_20,2430.63,2063.75
20:54:05,server_19,292.58,263.1
20:54:05,server_18,18820.79,16335.97
20:54:05,server_17,440.14,431.37
20:54:05,server_16,813.57,483.54
20:54:05,server_15,529.8,634.07
20:54:05,server_13,967.39,1399.16
20:54:05,server_11,437.51,463.94
20:54:05,server_14,936.42,1137.53
20:54:05,server_9,43.28,44.73
20:54:05,server_2,357.74,386.23
20:54:05,server_3,18067.19,18730.53
20:54:05,server_4,70.33,74.93
20:54:05,server_5,168.52,130.74
20:54:05,server_1,813.33,780.38
20:54:05,server_10,12536.79,12229.7
20:54:05,server_7,469.26,241.85
20:54:05,server_8,6459.51,6064.51
20:54:05,server_6,1870.52,1779.31
20:54:10,server_12,7896.78,8655.94
20:54:10,server_19,778.9,1123.52
20:54:10,server_18,372.05,242.15
20:54:10,server_17,2649.46,3164.47
20:54:10,server_16,556.97,563.88
20:54:10,server_15,665.35,992.01
20:54:10,server_14,194.1,207.33
20:54:10,server_13,4270.2,3826.54
20:54:10,server_11,979.63,1357.78
20:54:10,server_20,909.25,669.8
20:54:10,server_9,339.25,336.3
20:54:10,server_1,16379.14,17440.77
20:54:10,server_2,343.93,447.3
20:54:10,server_3,296.78,230.39
20:54:10,server_4,72.38,66.04
20:54:10,server_10,12112.64,12081.38
20:54:10,server_6,203.67,235.06
20:54:10,server_7,158.94,202.93
20:54:10,server_8,857.51,798.3
20:54:10,server_5,596.85,793.14
20:54:15,server_11,1925.71,1941.55
20:54:15,server_19,10281.67,11465.58
20:54:15,server_18,440.82,374.87
20:54:15,server_17,534.51,404.03
20:54:15,server_16,626.06,804.49
20:54:15,server_15,313.53,307.49
20:54:15,server_14,299.36,247.16
20:54:15,server_13,576.48,348.09
20:54:15,server_12,250.03,255.81
20:54:15,server_20,1020.11,1229.51
20:54:15,server_10,223.95,150.76
20:54:15,server_8,4672.25,4902.19
20:54:15,server_7,191.56,241.32
20:54:15,server_6,283.68,331.12
20:54:15,server_5,237.26,180.3
20:54:15,server_4,449.17,451.8
20:54:15,server_3,328.41,428.02
20:54:15,server_2,200.16,112.65
20:54:15,server_1,750.47,706.09
20:54:15,server_9,276.25,354.1
20:54:20,server_13,84.44,122.77
20:54:20,server_14,116.21,74.7
20:54:20,server_15,953.14,1072.77
20:54:20,server_16,137.02,142.33
20:54:20,server_20,862.04,687.26
20:54:20,server_18,3813.58,4267.3
20:54:20,server_19,439.04,489.64
20:54:20,server_12,313.18,193.15
20:54:20,server_17,453.71,439.25
20:54:20,server_11,222.92,223.61
20:54:20,server_4,217.03,321.43
20:54:20,server_9,13659.04,13941.66
20:54:20,server_10,335.2,352.13
20:54:20,server_2,2739.57,3168.56
20:54:20,server_3,251.03,342.15
20:54:20,server_1,647.99,684.69
20:54:20,server_6,4326.55,5030.65
20:54:20,server_7,589.72,881.71
20:54:20,server_8,759.77,704.49
20:54:20,server_5,9153.79,8340.09
20:54:25,server_20,878.6,886.15
20:54:25,server_19,608.59,480.22
20:54:25,server_18,10901.71,10989.87
20:54:25,server_17,1049.66,719.09
20:54:25,server_16,2176.54,1757.91
20:54:25,server_15,358.54,215.72
20:54:25,server_14,192.1,150.28
20:54:25,server_12,575.02,381.19
20:54:25,server_11,674.84,499.01
20:54:25,server_13,13334.51,12159.71
20:54:25,server_9,150.49,210.75
20:54:25,server_10,204.47,220.7
20:54:25,server_2,102.42,61.5
20:54:25,server_3,14429.43,12655.81
20:54:25,server_4,12150.31,12461.94
20:54:25,server_1,5744.2,5461.91
20:54:25,server_6,17970.07,20481.3
20:54:25,server_7,3106.31,3698.85
20:54:25,server_8,15848.62,16661.31
20:54:25,server_5,170.24,94.63
20:54:30,server_12,830.78,715.55
20:54:30,server_20,2106.28,1690.13
20:54:30,server_19,952.86,711.9
20:54:30,server_18,967.62,816.77
20:54:30,server_17,504.36,567.35
20:54:30,server_16,202.49,107.73
20:54:30,server_15,794.41,924.55
20:54:30,server_14,9965.49,8407.23
20:54:30,server_13,605.18,791.91
20:54:30,server_11,16027.32,16053.03
20:54:30,server_3,67.75,93.73
20:54:30,server_9,358.06,243.27
20:54:30,server_8,327.73,489.34
20:54:30,server_7,7997.57,8197.64
20:54:30,server_6,50.84,70.14
20:54:30,server_5,92.11,126.71
20:54:30,server_4,474.02,335.17
20:54:30,server_2,452.45,361.01
20:54:30,server_1,276.57,215.72
20:54:30,server_10,80.39,102.19
20:54:35,server_15,262.02,163.2
20:54:35,server_14,893.58,1025.1
20:54:35,server_16,0.0,0.0
20:54:35,server_17,8242.94,6992.43
20:54:35,server_3,329.77,354.75
20:54:35,server_19,300.23,325.51
20:54:35,server_13,652.8,654.93
20:54:35,server_20,10790.09,10498.91
20:54:35,server_18,43.62,28.14
20:54:35,server_12,2267.67,2540.57
20:54:35,server_1,861.95,929.24
20:54:35,server_10,333.39,220.35
20:54:35,server_2,378.51,538.81
20:54:35,server_4,2097.17,1999.61
20:54:35,server_5,596.51,702.52
20:54:35,server_11,689.16,906.14
20:54:35,server_7,663.99,951.89
20:54:35,server_8,923.21,985.48
20:54:35,server_9,626.58,671.76
20:54:35,server_6,572.7,408.64
20:54:40,server_12,923.54,627.21
20:54:40,server_19,2246.33,1821.06
20:54:40,server_18,4768.51,4394.01
20:54:40,server_17,2869.83,3170.37
20:54:40,server_16,840.25,650.39
20:54:40,server_15,379.61,484.33
20:54:40,server_14,890.77,685.31
20:54:40,server_13,395.37,490.91
20:54:40,server_20,179.52,229.24
20:54:40,server_11,537.51,542.94
20:54:40,server_9,32.23,47.56
20:54:40,server_8,953.23,682.86
20:54:40,server_7,134.9,94.83
20:54:40,server_6,151.01,117.61
20:54:40,server_5,213.64,300.3
20:54:40,server_4,41.11,48.86
20:54:40,server_3,14724.3,14816.1
20:54:40,server_2,17370.04,15132.33
20:54:40,server_1,426.72,560.57
20:54:40,server_10,700.3,708.76
20:54:45,server_12,232.64,209.79
20:54:45,server_13,249.72,372.78
20:54:45,server_14,697.94,810.32
20:54:45,server_15,7127.3,8295.81
20:54:45,server_11,13168.49,11026.03
20:54:45,server_17,604.19,595.3
20:54:45,server_18,732.97,668.24
20:54:45,server_19,64.54,94.74
20:54:45,server_16,970.46,840.62
20:54:45,server_20,437.58,410.37
20:54:45,server_10,617.76,778.27
20:54:45,server_8,510.5,528.3
20:54:45,server_7,443.87,424.24
20:54:45,server_6,3959.37,4677.07
20:54:45,server_5,532.45,454.64
20:54:45,server_4,19602.79,18429.49
20:54:45,server_3,165.19,131.52
20:54:45,server_2,234.67,167.43
20:54:45,server_1,311.43,338.11
20:54:45,server_9,205.31,196.16
20:54:50,server_13,44.88,36.97
20:54:50,server_14,906.23,1305.25
20:54:50,server_15,1647.35,1470.53
20:54:50,server_16,117.75,159.7
20:54:50,server_20,273.18,187.86
20:54:50,server_18,1062.57,868.83
20:54:50,server_19,995.25,994.22
20:54:50,server_12,14969.73,17591.3
20:54:50,server_17,972.44,996.16
20:54:50,server_11,997.34,1358.04
20:54:50,server_10,354.32,293.6
20:54:50,server_9,304.7,276.44
20:54:50,server_2,908.53,671.66
20:54:50,server_3,843.26,983.64
20:54:50,server_4,1248.73,1168.3
20:54:50,server_1,10933.6,12108.85
20:54:50,server_6,856.72,442.79
20:54:50,server_7,880.6,652.75
20:54:50,server_8,10763.93,12811.06
20:54:50,server_5,33.61,47.18
20:54:55,server_12,427.21,604.58
20:54:55,server_19,177.49,257.26
20:54:55,server_18,3959.1,3995.31
20:54:55,server_17,3694.14,4357.47
20:54:55,server_16,936.64,1155.39
20:54:55,server_15,995.64,1351.01
20:54:55,server_14,4518.22,3786.03
20:54:55,server_13,919.84,829.4
20:54:55,server_11,192.61,118.12
20:54:55,server_20,490.97,684.7
20:54:55,server_9,2158.28,1761.69
20:54:55,server_1,8409.09,7922.59
20:54:55,server_2,380.92,430.67
20:54:55,server_3,189.76,137.67
20:54:55,server_4,507.46,397.25
20:54:55,server_10,956.82,1381.45
20:54:55,server_6,1041.88,869.63
20:54:55,server_7,15527.01,12722.9
20:54:55,server_8,463.89,307.48
20:54:55,server_5,512.06,341.17
20:55:00,server_12,887.04,651.06
20:55:00,server_19,612.89,899.92
20:55:00,server_18,17795.47,16601.47
20:55:00,server_17,479.96,303.47
20:55:00,server_16,84.95,48.95
20:55:00,server_15,544.8,521.58
20:55:00,server_14,968.28,1427.26
20:55:00,server_13,246.56,326.74
20:55:00,server_11,56.87,51.17
20:55:00,server_20,132.81,149.32
20:55:00,server_9,347.44,498.46
20:55:00,server_1,339.29,320.71
20:55:00,server_2,491.91,491.09
20:55:00,server_3,75.47,78.74
20:55:00,server_4,362.81,266.19
20:55:00,server_10,449.29,657.73
20:55:00,server_6,878.5,1097.68
20:55:00,server_7,14763.03,16320.77
20:55:00,server_8,485.54,664.39
20:55:00,server_5,3972.68,4331.33
20:55:05,server_11,98.17,69.04
20:55:05,server_19,138.58,125.59
20:55:05,server_18,289.07,187.93
20:55:05,server_17,92.5,57.05
20:55:05,server_16,251.53,142.77
20:55:05,server_15,318.74,277.34
20:55:05,server_14,347.78,431.5
20:55:05,server_13,917.69,1159.7
20:55:05,server_12,939.09,744.88
20:55:05,server_20,328.47,387.59
20:55:05,server_10,197.29,152.38
20:55:05,server_8,913.59,746.49
20:55:05,server_7,754.23,434.04
20:55:05,server_6,19136.35,19784.61
20:55:05,server_5,321.53,226.34
20:55:05,server_4,480.13,445.94
